case_id,query,true_intent,baseline_intent,domain_aware_intent,multi_issue,symptom_domains,decision_hint
CASE_000868,"@AppleSupport how do I delete podcasts easily, now that edit button is gone? @AppleSupport Thanks",HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_000437,Ever since I updated my phone to iOS 11 my phone has been slow AF. No @115858 you aren’t gonna make me buy the new iPhone I’m poor and total,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005002,@AppleSupport can you please help me with my autocorrect issue like you helped @592259 I’m out here strugglinggg @AppleSupport Thank you! @5,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_003927,"@115858 !!!!! Fix this I️ nonsense!!! 
COME. ON. @497393 @497395 @115858 I know how to fix it @497394 @497393 @115858 If I have to change al",HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_001349,"@AppleSupport this is serious, I take some cool pics with my phone and then they can’t be loaded... very upsetting smh rotten apple @AppleSu",GENERAL_DEVICE_INQUIRY,BATTERY_CHARGING_POWER,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002664,"@AppleSupport so, you let me buy a book, pay for it, then tell me I’m not allowed to read it...
Please fix this or refund my $15. https://t.",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_000414,"As much as I love you @115858 IOS11.0.1 is really starting to bug me with all these crashes, might aswell have a windows phone #ios11problem",OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_003896,@AppleSupport @115858 excuse me can one of y’all explain this to me cause I’m getting real irritated 🤬 https://t.co/aK4zBy02qV @AppleSupport,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005657,"Why don’t i have 280 characters ☹️ #IDontNeedIt #ITalkTooMuchAnyways @661397 Hahaha, it’s too much pressure anyways . @661398 i don’t want i",GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_002749,@AppleSupport why is there noticeable latency in Notes 📝? Also it freezes and locks up upon first use after periods of unuse. @AppleSupport ,KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_002544,@AppleSupport please add me to the list of people who are having their WiFi indicator in Control Center on when the WiFi is sposed to be OFF,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_000582,Here’s a thing: I updated to the new iPhone 11 OS and at the moment my Photos app on my desktop won’t read new photos. @115858? @AppleSuppor,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005015,"@AppleSupport Could you please help with this … been going on since yesterday 😒 https://t.co/2upE4uEAIi @AppleSupport Sure, let me wait 3-4 ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002197,@115858 Why is my iPhone battery draining so rapidly after the update? @AppleSupport Thanks! I just updated to 11.0.3.,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_007092,@AppleSupport hi how do i clock billing info and update my payment information??? HELP I HAVENT HAD MUSIC FOR 2 WEEKS,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,True,"APP_STORE_PURCHASES_BILLING, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_000645,"@115858 I would like to turn off my Bluetooth and Wireless from the Quick Menu. As in turn off, not disconnect. Thank you! @AppleSupport Tha",CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_002839,My Apple Music is not adding new songs and the radio isnt working either @115948 @AppleSupport @AppleSupport Thank you.,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_005646,Hey @115858 if I get what seems to be an iPhone message that “New Carrier Settings are Available” and select “update”. ... is this a valid i,CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_007553,"@115858 @AppleSupport 
I’m scared to update my phone to the newest update because many people lost all their data on their mobile  and the b",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_004274,Ok @AppleSupport I️ need y’all to fix this nonsense ! This question mark is driving me crazy! @AppleSupport Thank you !!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004147,@AppleSupport how can I air drop on iOS 11.0.3 @AppleSupport Thanks,OS_UPDATE_SYSTEM_PERFORMANCE,CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_006096,@AppleSupport  since morning !!! What happened apple ?? Should be every week format my iPhone ?? https://t.co/IbuFcelDso,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007635,@115858 how do you get a notification to disappear without a home button on the iPhone X? Nobody at Cardiff Apple store knew!!!!! #coulddoit,KEYBOARD_TYPING_AUTOCORRECT,APP_CRASH_AND_DOWNLOAD,HOW_TO_SETTINGS_CONFIGURATION,True,"DISPLAY_TOUCH_SCREEN, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_004490,@115858 y’all working on these empty boxes yet big fella? @AppleSupport Aye! Y’all real! I appreciate it!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003491,"@115948 @AppleSupport hey guys, we've applied to Apple Music Connect but haven't heard back - what is your turnaround time? Cheers @AppleSup",CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_003934,"When I️ type the letter i, the letter A pops up, @AppleSupport @115858 can anyone figure this out",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_007604,"Estimadas personas de @115858  y @AppleSupport, su iOS 11 provoca que los iPhone 6 se conviertan en una Olivetti Lettera 25 de 1982. Por su ",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_007146,@115858 please fix your stupid glitch everytime I️ MYSELF try to type i it ruins my tweets @115858 oh look it did it,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_007873,"@AppleSupport iMessage its not working on my iPhone 7, neither push notifications of Whatsapp and Facebook. Is the service down? @AppleSuppo",CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004452,"@AppleSupport hi, when I go to ""Report a Problem"" about some of my receipts, I try to login and it keeps taking me back to login again @Appl",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,,PROCEED
CASE_004175,MY KEYBOARD IS MESSED UP I️ CANT USE THE LETTER I️ https://t.co/OAxL4NjwOc @509721 its a glitch in ios 11 i think @509722 It is thank you I️,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_002541,"Hey, @AppleSupport: please don't mess with the playlists I spent years painstakingly compiling: songs labeled ""explicit"" keep disappearing. ",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_002650,"So new #iphone8Plus phone won’t update to iOS 11.03... On Wi-Fi, won’t get pass verification stage. #fail @115858 @AppleSupport @AppleSuppor",CONNECTIVITY_WIFI_BLUETOOTH,APP_STORE_PURCHASES_BILLING,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, APP_STORE_PURCHASES_BILLING",ESCALATE_MULTI_ISSUE
CASE_006400,So close to switching back to an Andorid.. @115858 gives me more problems than anything. Woke up and my phone said I don't have an apple mus,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_001949,"iOS 11 is the patience school I never went to, works at a pace on iPhone6+ which forces your to slow down &amp; notice life around you. @115",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001480,"12 steps and Im still in bed @AppleSupport https://t.co/9K9sICmx6C @AppleSupport Yep, I usually check my health app once a week",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,False,,PROCEED
CASE_006935,Please @115858 fix the need to restart my 10.5 iPad Pro because the Smart Keyboard stops working. @AppleSupport I seem to get it when moving,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,True,"KEYBOARD_TYPING_AUTOCORRECT, CONNECTIVITY_WIFI_BLUETOOTH",ESCALATE_MULTI_ISSUE
CASE_002788,the iOS 11 update got my phone dying every 10 minutes🤦🏽‍♀️ @AppleSupport @AppleSupport 11.0.3,BATTERY_CHARGING_POWER,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001142,OK @AppleSupport After latest security updates Safari crashes.. over and over and over.. have cleared all history - no avail… Have sent in m,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_007221,"@AppleSupport my phone is tripping @AppleSupport Doesn’t let me drop my notifications bar, keeps freezing and not letting my print through a",GENERAL_DEVICE_INQUIRY,APP_CRASH_AND_DOWNLOAD,DISPLAY_TOUCH_SCREEN,False,,PROCEED
CASE_006581,"@AppleSupport I get a notification showing my iCloud storage is almost full. How do I see the contents of iCloud, I login via my computer bu",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,True,"ACCOUNT_APPLEID_ICLOUD, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_002741,@115858 if there’s a way to still turn auto brightness off even tho the button has disappeared plz let me know this is beyond frustrating,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_004103,"@AppleSupport hey... fix the “A and the boxed question mark” thing. Plz. @AppleSupport Good stuff, thank you!",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007465,Why MY pictures in MY camera roll have to load? Pictures be blurry and shit. I️ be thinking my stuff came out trash but they buffering. @115,DISPLAY_TOUCH_SCREEN,CONNECTIVITY_WIFI_BLUETOOTH,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_000060,Update failed continuously please help @115858 #apple #appleindia https://t.co/1GXRcPyYkX @115858 Thank you for your quick reply. Problem so,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001705,"@AppleSupport my iPhone has a weird white/grey line that goes from the bottom to the middle of the screen, and the volume box is stuck in th",AUDIO_SOUND_SPEAKER,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,True,"DISPLAY_TOUCH_SCREEN, AUDIO_SOUND_SPEAKER, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_002654,"Apple, the default wallpapers of iOS 11 are so weird. Could you make them more like macOS style? I mean, please don't remove the classic one",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005470,Hey .@115858 fix the I️ that becomes an A. @AppleSupport @643239 What about fixing I.t ????? @AppleSupport @643239 Do I️ really need to back,APP_STORE_PURCHASES_BILLING,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_004747,This new iOS update crash my phone @AppleSupport 😠😠 so mad!!! It won’t even turn back on! @AppleSupport It worked! Thanks a lot! 🙏🏽,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_007549,@AppleSupport after updating to iOS 11.1 no service on my iPhone 7 Plus @AppleSupport Resolved it was carriers fault #sorry,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_002707,"New iOS has pretty much slowed my phone down, made everything clunky &amp; doesn’t work. Good job @AppleSupport @115858 #iOS11 #Apple #Apple",DISPLAY_TOUCH_SCREEN,APP_CRASH_AND_DOWNLOAD,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_003101,"i finally updated my mac. it should've updated to High Sierra but it updated to El Capitan so wtf @115858? @AppleSupport haha, thanks, but i",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005438,"This whole .@115858 glitch is an absolute nightmare. Please send an update for “I” ... sincerely, SID’s everywhere @AppleSupport It still sh",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_007109,@AppleSupport After updating I can’t select a provider on my SE anymore. Only WiFi on my phone noe. This is not funny. HELP!!!!! @AppleSuppo,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_000685,@115858 can y’all please make an update that WORKS my maps keep crashing i’m trying to find the most efficient way to get to a d*ck APPT!!!!,APP_CRASH_AND_DOWNLOAD,OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_004051,@AppleSupport  why on social media is the letter following “h” being converted to this I️ @AppleSupport And it’s different symbols on differ,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_006937,@AppleSupport The battery on my iPhone diminishes precipitously – what’s the best way to check if I need to buy a new one? @AppleSupport Tha,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_000098,@AppleSupport when are u releasing fix for #iOS #1103 ? it sucks @AppleSupport Thanks hope it addresses my concerns. PS the QA should be fir,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003646,@AppleSupport fix this. I’m tired of the explanation point and question mark in the box problem https://t.co/20engdchOY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004009,help me pls!! @115858 @AppleSupport https://t.co/rowd3uS2Wa,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000372,@AppleSupport my iPhone X already has an issue.There is a green bar along the right hand side of the phone.Restart doesn’t fix. Known issue?,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_003037,"@AppleSupport I'm at iOS 11.0.3.
I need to go back to iOS 10. Please provide me instructions to install iOS 10. 
Thank you. @AppleSupport Th",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003699,@AppleSupport it just started for me tonight. The I = I️ needs to be fixed asap https://t.co/tWRSsqc1Lu @AppleSupport Thanks @AppleSupport T,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001312,"Could you kindly remind me how to turn off several “apps” that load in Messages on iOS? Can’t 3d press to delete, can’t drag out of the gutt",HOW_TO_SETTINGS_CONFIGURATION,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_007855,@AppleSupport hi I purchased an Apple Watch on line nearly a week ago which you sent Sunday via @122232 which they have failed to deliver or,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_001300,"@AppleSupport 
Please help me my phone makes restart with itself every minute 😭😭 @AppleSupport Okay thanks for this reply and being here",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002555,@AppleSupport any suggestions as to why my monitors won't recognise thunderbolt display port cables anymore? 2013 MacBook Pro. @AppleSupport,BATTERY_CHARGING_POWER,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,True,"BATTERY_CHARGING_POWER, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_002482,@AppleSupport My iPhone doesn’t have an App Store. I don’t understand what is happening. @AppleSupport I fixed it.,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_006187,Thanks @AppleSupport for screwing with my iCloud email. Can’t access it for 20 hours now! @AppleSupport Managed to log in through the browse,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_002689,@115858 @AppleSupport I’m not upgrading my iCloud storage. How can I stop getting these notifications?? It’s incredible annoying.,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,True,"ACCOUNT_APPLEID_ICLOUD, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_006569,"#Apple making go round in circles when I reported problem in IPhone 7 Plus, guess they are too busy promoting their IPhone10 @AppleSupport @",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005949,lm using lowercase L’s as l’s until @AppleSupport fixes this question mark shit😑 @AppleSupport I mean .... several ppl have since informed m,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004424,@115858 FIX THIS I️ BS. It’s annoying as hell. @AppleSupport Thank you. I will give that a try. So far I keep selecting the real “I” to the ,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_004218,I️ need to figure out how to fix my phone. This glitch is pissing me off. FIX IT! @115858 @AppleSupport Thank you!,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_007348,F*cking #Apple lying to me about #Bluetooth being off. No wonder my battery is draining like nobody’s business. If I switch Bluetooth off I ,BATTERY_CHARGING_POWER,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"BATTERY_CHARGING_POWER, CONNECTIVITY_WIFI_BLUETOOTH, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_002243,yo @115858 wtf is this all about? new iphone comes out &amp; my old iphone goes to shit! https://t.co/l4oqwsibF8,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002945,@AppleSupport my Watch series 0 won’t boot up - it just flashes the Apple Logo and then goes black again :( @AppleSupport Thanks I’ve tried ,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007416,"iOS 11.0.3 sucks big time: after 20min of usage, the battery is done from 100 to 81%. Really @115858 @AppleSupport? #fail @115858 @AppleSupp",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_006414,@AppleSupport why does iOS 11.1.1 insist on turning on my bluetooth without my consent? Anytime I get near a bluetooth device it turns on. A,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, CONNECTIVITY_WIFI_BLUETOOTH, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_002022,@AppleSupport hi is this something i need to worry about or is it a fake? https://t.co/IxiJjP5cNt @AppleSupport great thanks!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006797,@115858 well you’ve outdone yourselves on shocking service for a faulty 3 month old iPhone that I’m stuck with yet you have my money. @1647 ,APP_CRASH_AND_DOWNLOAD,APP_STORE_PURCHASES_BILLING,GENERAL_DEVICE_INQUIRY,False,,PROCEED
