case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_003891,Hey @115858 fix this bullshit bug with typing “I” and showing up as something else,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.4389345990513268,0.8304,0.3333,True,NONE,"We'd be happy to help with this. The issue was fixed in iOS 11.1.2. To update your iPhone, iPad, or iPod touch to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. Let us know if this helps resolve the issue.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001375,@AppleSupport Why My Phone Be Dying So Fast Tho ?,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.33199621603779134,0.834,0.0,True,NONE,We'd be happy to help with this. We'd like to see what is going on with your iPhone. Which iOS version are you running? Check here: Settings &gt; General &gt; About. Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004341,"@115858 this new update is so bad, it might be time to switch over to a Galaxy. @115858 11.1 and 6S. Everything is slow. Messenger locks up. Display/screen many time is tilted or different view. Worse update yet.",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.6262091864729182,0.7061,0.0,True,NONE,We'd be happy to help with this. We're happy to help. Is your iPhone running slow when using specific apps? Have you tried any steps to resolve this issue? Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005427,My phone just deleted my entire camera roll.........  I’m devasted 😭😭😭😭😭 Update - my pictures randomly are downloading back to my phone from iCloud. Wtf is up @AppleSupport          #THANKFULthough,DISPLAY_TOUCH_SCREEN,ACCOUNT_APPLEID_ICLOUD,0.4544822488673767,0.7552,0.3333,True,NONE,We'd be happy to help with this. Did we see correctly that you have all your photos back? Glad to hear it! Let us know if you have any further issues. Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005106,".@115858 completely screwed-up (THEIR OWN) weather &amp; clock apps with the last update. Thanks a lot. 🤨  

@AppleSupport #Apple #Iphone @AppleSupport Took the newest update (11.0.2)-It appears to have fixed the 2 issues w/the clock &amp; weather apps. Ea were working, but not correctly. Thanks",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.3310392427240227,0.6335,0.6667,True,NONE,"We'd like to help get this sorted out. We want you having the best experience with your device. Have you had a chance to back up and update to iOS 11.2? If not, let's do that now. Keep us posted on the results. Update the iOS software on your iPhone: https://t.co/80YRnjDFDk Great. Please don't hesitate to reach out if you need any assistance. Let us know if you have any questions along the way.",ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6335) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001448,"so disappointed by @115858. After upgrading my iPhone7(recommended by the company), everything now is messed up. The battery with the least of activity runs only for half of the day and since this morning every application crashes in the middle of using. verrry #annoying @AppleSupport Thanks, I updated my iPhone and it seems the problem is solved.",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.3860675821163557,0.7146,0.3333,True,NONE,"We'd like to help get this sorted out. Thanks for reaching out to us for support. We would love to help you. When you have a free moment, can you please tell us if you have your wife's phone in your possession currently? By crashing, do you mean that it's unexpectedly restarting or shutting down? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002338,iOS 11 is the worst update @115858 has released. My phone has been living on the charger. @AppleSupport Thank you!,BATTERY_CHARGING_POWER,OS_UPDATE_SYSTEM_PERFORMANCE,0.6127572560475577,0.8091,0.0,True,NONE,We'd be happy to help with this. We can get this figured out together. Can you tell us the iOS 11 version you're currently using? To find it go to Settings &gt; General &gt; About. Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006327,Why didn’t I consult Twitter before attempting the #HighSierra update. 36 hours and counting... @AppleSupport https://t.co/ZaLHKqVNRQ @AppleSupport Thanks for your message. I spoke to an apple chap on the phone who ran me through what to do. Up and running !,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.3158730301147049,0.7257,0.6667,True,NONE,"We'd be happy to help with this. We'd like to help. Is your MacBook Pro still in the process of installing macOS High Sierra? Is the loading bar moving or does it appear to be staying in the same place? You are welcome! We are happy to know that the issue was resolved. If you have any questions or concerns in the future, please reach out to us. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3159) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005814,@115858 @AppleSupport how do I fix the “I.t” I just want to type “it” 😭😭,HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,0.319783385190586,0.8006,0.6667,True,NONE,"We'd be happy to help with this. Thank you for reaching out. We want to help. To start, let’s go to Settings &gt; General &gt; About and see which version of iOS your iPhone is on please. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3198) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003404,"You will not force me to upgrade, @115858. I️ will get @122986’s Pixel instead. Please address this predictive text for “I️”. It’s annoying. https://t.co/GYMfOD6xYc @AppleSupport Thank you for addressing the issue &amp; providing suggestions! Looking forward to a solution.",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.4401245220212037,0.7271,0.3333,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 You're most welcome. Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004386,@115858 The “I️” problem ? Is there a fix? @AppleSupport @519465 mine was doing a question mark and I followed this and it fixed it mostly but still keeps happening once in a while. Try these steps... or maybe @AppleSupport can advise. @AppleSupport Thank you for reply,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.4801371361016886,0.8626,1.0,True,NONE,"We'd like to help get this sorted out. iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6 You're welcome. If you need help again, feel free to let us know. Have a wonderful weekend. Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4801) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005556,@118721 @AppleSupport I’ve been trying to buy an album for half an hour now and it’s just coming up with the square?????? https://t.co/ghctrcs0yx,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.2637166381503262,0.6961,1.0,True,NONE,"We'd be happy to help with this. We know it's exciting to listen to new music from your favorite artists, and we want to help. It looks like the content you're trying to add isn't available for streaming on Apple Music. You'll want to purchase that content through the iTunes Store app first. We're glad to hear that. Feel free to reach out again if you need us. Enjoy the rest of your day! Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2637) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006215,"@AppleSupport I woke my 10.13.1 macbook up from sleep and all my 4-finger trackpad gestures stopped working until I rebooted, pls fix @AppleSupport Nope, since rebooting the issue hasn’t come up again. This isn’t something that happened in 10.12, though.",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.17469717100707674,0.6135,0.3333,True,NONE,"We'd like to help get this sorted out. If that happens again, do an SMC and NVRAM reset on your Mac and reach out to us. We'll be happy to help. We've included the links to those resets. SMC Reset: https://t.co/460MSj5yQz NVRAM Reset: https://t.co/r68Tj20GnI Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007543,"I’m getting very tired of this $1000 Iphone acting up ever since the iOS 11 update and 3 more updates and it’s still giving me fits @AppleSupport @AppleSupport 7 Plus 3 months old , I have to keep rebooting due to screen freezing, messages acting up, many things. I’ve installed every update sent and never had a problem before IOS 11 @782410 @782411 @AppleSupport Same here! Camera stopped working properly. A big blur @AppleSupport Yes that version was updated an hour ago.
In messages when I try to exit w/back button top left it fades and won’t exit. Sometimes won’t send or receive, there have been many issues I can’t think of right now but thought the updates would fix. Didn’t @AppleSupport @782410 Should I upgrade my IPhone 6 Plus to OIS 11? Thank you. @AppleSupport Whatever it came with new from Best Buy @AppleSupport Yes it happens randomly @AppleSupport Don’t recall using any apps when it happens @AppleSupport I know it was IOS 10. ? @AppleSupport It worked fine prior to IOS 11 and with all the hype over IOS 11 I couldn’t wait and then regretted it. Not sure what this version does that’s supposed to be so great but, it hasn’t been pleasant for me.",DISPLAY_TOUCH_SCREEN,OS_UPDATE_SYSTEM_PERFORMANCE,0.2915634357730299,0.7295,0.0,True,NONE,We'd like to help get this sorted out. We're glad you reached out to us. We just released iOS 11.2 which should help with your issues. Let's go through the steps in the following article and DM us if you're still having problems: https://t.co/osZOKKTalm We'll be here for you. https://t.co/GDrqU22YpT Let us know if your issues persist after updating and we'll go from there. What issues are you experiencing with your camera? Is it only your native Camera app or also third party camera apps? DM us what exactly is happening when you use the camera and we'll work with you there. https://t.co/GDrqU2kzhr Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001260,"@AppleSupport Hi, since yesterday night my 6s is canceling every minute. Restart and backup doesn't solute this problem. Have you an idea? https://t.co/H5xoGA6oS9 @AppleSupport Thanks for your help. An update to iOS 11.2 solute the problem.",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.6164793020078513,0.7148,0.0,True,NONE,We'd like to help get this sorted out. We're sorry to hear this. Let's see what we can do to get it resolved. When did you start seeing these unexpected shutdowns? Let's get this resolved! This article goes over the steps that we'd like to start with: https://t.co/osZOKKTalm Give those a shot and keep us posted with your results. Feel free to reach out if you have any other questions. We're glad to hear this! We'll be here if you need us. Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
