golden_id,source_id,customer_message,ground_truth_intent,ground_truth_customer_goal,ground_truth_issues,ground_truth_action,escalation_required,evidence_expectation,expected_reply_requirements,edge_case_category,human_reasoning
GOLDEN_0157,SRC_ROOT_1860100,"@AppleSupport Every time I restart my phone, date & time resets to December 31, 1969 and safari won't open any webpage.",OS_UPDATE_SYSTEM_PERFORMANCE,Fix date and time resetting to Unix epoch 1969 and restore web browsing,"[""unix_epoch_1969_reset"", ""ssl_handshake_block""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that Safari cannot load HTTPS pages because the system clock year 1969 fails SSL certificate date validation"", ""Instruct customer to go to Settings > General > Date & Time, turn OFF 'Set Automatically', manually set the correct date and time, then toggle 'Set Automatically' back ON"", ""Restart device while connected to Wi-Fi to synchronize NTP time servers""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",1969 date reset blocks all internet SSL certificates. Manually resetting date/time and toggling automatic time fixes the sync.
GOLDEN_0158,SRC_ROOT_1860300,@AppleSupport My iPhone X restarted by itself in the middle of the night and asked for my passcode. Did it update automatically?,OS_UPDATE_SYSTEM_PERFORMANCE,Understand why iPhone restarted overnight and prompted for passcode,"[""overnight_restart"", ""automatic_update_verification""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that if an iOS update occurred overnight, iOS requires the passcode upon first restart before Face ID / Touch ID can be used"", ""Instruct customer to check Settings > General > About to view their current iOS version and verify if an update was installed"", ""Reassure customer that this is expected security behavior""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Customer wondering why device restarted overnight. Passcode required after restart is standard security behavior. Direct answer.
GOLDEN_0159,SRC_ROOT_1860500,iPhone is stuck in an infinite restart loop showing the spinning wheel every 60 seconds on December 2nd! @AppleSupport,OS_UPDATE_SYSTEM_PERFORMANCE,"Resolve the infamous December 2, 2017 iOS 11 recurring notification crash loop","[""december_2_springboard_crash_loop"", ""spinning_gear_reboot""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Recognize this as the critical December 2, 2017 local notification bug in iOS 11.1.2"", ""Provide emergency workaround: turn off notifications for all apps with local daily reminders, or manually set device date back to December 1st"", ""Immediately update device to iOS 11.2 which contains the emergency official bug fix""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]","The Dec 2, 2017 local notification bug caused thousands of devices to reboot every minute. The historical fix was disabling notifications/rolling back date, then updating to 11.2."
GOLDEN_0160,SRC_ROOT_1860700,@AppleSupport How do I force restart my iPhone 8? Holding power and home button doesn't work because the home button isn't physical!,OS_UPDATE_SYSTEM_PERFORMANCE,Learn the new force restart button combination on iPhone 8,"[""iphone_8_force_restart_gesture""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain the 3-step button combination for iPhone 8: press and quickly release Volume Up, press and quickly release Volume Down, then press and hold the Side button until the Apple logo appears"", ""Clarify that holding Home + Power only applied to iPhone 6s and earlier models"", ""Direct and concise answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",iPhone 8 introduced a completely new force restart sequence. Direct answer.
GOLDEN_0161,SRC_ROOT_1860900,"@AppleSupport Storage says 0 bytes available, but I just deleted 500 photos and 3 apps! Space didn't change at all.",OS_UPDATE_SYSTEM_PERFORMANCE,Reclaim storage after deleting photos and apps,"[""deleted_photos_storage_not_freed"", ""recently_deleted_album""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that deleted photos are moved to the 'Recently Deleted' album in the Photos app and remain in storage for 30 days"", ""Instruct customer to open Photos > Albums > Recently Deleted > Select > Delete All"", ""Restart device to force internal filesystem storage re-indexing""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Deleted photos stay in Recently Deleted for 30 days. Emptying Recently Deleted and restarting immediately frees the storage.
GOLDEN_0162,SRC_ROOT_1861100,My iPhone gets stuck on a white screen with black apple logo for 10 minutes every time it powers on. Is this normal? @AppleSupport,OS_UPDATE_SYSTEM_PERFORMANCE,Fix abnormally long boot time on iPhone,"[""abnormally_long_boot_time"", ""filesystem_check_hang""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Confirm that a 10-minute boot time is abnormal and indicates filesystem verification struggles or nearly full storage"", ""Instruct customer to back up device to iTunes or iCloud immediately"", ""Check available storage (ensure >10% free) and install latest iOS update""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",10-minute boot indicates corrupted cache or storage exhaustion. Guided backup and update.
GOLDEN_0163,SRC_ROOT_1861300,@AppleSupport iTunes says 'There is a problem with the iPhone that requires it to be updated or restored' when I plug in. What does this mean?,OS_UPDATE_SYSTEM_PERFORMANCE,Handle iTunes recovery prompt without losing data,"[""itunes_update_or_restore_prompt"", ""recovery_mode_detected""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that iTunes detected the device in recovery mode or with corrupted firmware"", ""Crucially instruct customer to click 'Update' first (which attempts to reinstall iOS without wiping data)"", ""Explain that only if 'Update' fails should 'Restore' (which erases device) be selected""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]","Crucial customer fork: clicking 'Update' preserves data, while 'Restore' erases it. Clear guide to select 'Update'."
GOLDEN_0164,SRC_ROOT_1861500,@AppleSupport Is it possible to clear Safari browser cache and cookies without deleting my saved website passwords?,OS_UPDATE_SYSTEM_PERFORMANCE,Clear Safari cache while keeping saved passwords intact,"[""clear_safari_cache"", ""preserve_saved_passwords""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Confirm that clearing Safari history and website data does NOT delete passwords saved in iCloud Keychain"", ""Direct user to: Settings > Safari > tap 'Clear History and Website Data'"", ""Explain that saved passwords remain secure in Settings > Passwords & Accounts""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Direct inquiry addressing customer concern about losing passwords. Direct answer.
GOLDEN_0165,SRC_ROOT_1861700,@AppleSupport Can I update my iPhone over cellular data? I have unlimited LTE and no home Wi-Fi.,OS_UPDATE_SYSTEM_PERFORMANCE,Determine if major iOS updates can be downloaded over cellular data,"[""ota_update_over_cellular_limitation""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that major iOS updates over ~150MB require a Wi-Fi connection by default and cannot be downloaded directly over cellular data"", ""Suggest alternatives: connect to a public Wi-Fi network, use a personal hotspot from another device, or update via iTunes on a computer"", ""Direct and helpful answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",iOS 11 cellular download cap policy. Direct answer with practical alternatives.
GOLDEN_0166,SRC_ROOT_1861900,"Ever since 11.0.3, my iPhone freezes every 20 seconds, apps crash, battery drains, and audio crackles. Can someone just call me to fix this? @AppleSupport",OS_UPDATE_SYSTEM_PERFORMANCE,Get human phone support callback for cascading multi-symptom device failure,"[""cascading_multi_symptom_failure"", ""phone_call_requested""]",ESCALATE,True,MODERATE_HISTORICAL_EVIDENCE,"[""Acknowledge the multi-symptom instability and request for a phone call"", ""Provide link to getsupport.apple.com to schedule an immediate callback or chat with an Apple Support advisor"", ""Do not dump a long list of troubleshooting steps on an overwhelmed customer asking for a call""]","[""MULTI_ISSUE"", ""ESCALATION_SENSITIVE""]",Severe multi-issue collapse where customer explicitly requests a phone call. Proper protocol is directing to getsupport.apple.com callback scheduling.
GOLDEN_0167,SRC_ROOT_1862100,@AppleSupport What is the difference between 'Reset All Settings' and 'Erase All Content and Settings'?,OS_UPDATE_SYSTEM_PERFORMANCE,Understand distinction between Reset All Settings and Erase All Content,"[""reset_options_comparison"", ""data_preservation_clarity""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that 'Reset All Settings' resets Wi-Fi networks, wallpaper, and preferences to default, but keeps all personal data, photos, and apps intact"", ""Explain that 'Erase All Content and Settings' completely wipes the device clean to factory settings, deleting all data and apps"", ""Direct and clear comparison""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Fundamental iOS distinction. Direct answer prevents catastrophic accidental device erasure.
GOLDEN_0168,SRC_ROOT_1862300,@AppleSupport My phone says 'Software Update - iOS 11.1 - 1 day remaining' and progress bar hasn't moved in 2 hours.,OS_UPDATE_SYSTEM_PERFORMANCE,Resume frozen iOS software update download,"[""update_download_stuck"", ""excessive_download_time""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Instruct customer to pause and delete the stuck download: Settings > General > iPhone Storage > find iOS 11.1 > Delete Update"", ""Restart the Wi-Fi router and iPhone"", ""Re-initiate the download in Settings > General > Software Update""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",OTA download hang. Deleting stalled download and restarting Wi-Fi connection resolves it.
GOLDEN_0169,SRC_ROOT_1862500,Is iOS 11.2 available yet? My phone says 11.1 is up to date. @AppleSupport,OS_UPDATE_SYSTEM_PERFORMANCE,Check availability of latest iOS 11.2 release,"[""update_availability_inquiry""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Instruct customer to check Settings > General > Software Update while connected to Wi-Fi"", ""Advise restarting the device to refresh the update catalog from Apple servers if a known update is not appearing"", ""Direct and concise answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Update availability query. Direct answer explaining how to refresh software update catalog.
GOLDEN_0170,SRC_ROOT_1862700,@AppleSupport Device is bricked after update. Nothing turns on.,OS_UPDATE_SYSTEM_PERFORMANCE,Revive completely unresponsive device after failed update,"[""device_unresponsive_after_update"", ""apparent_brick""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that devices appearing dead after an update can often be revived via force restart while connected to power"", ""Instruct customer to plug into a wall charger for 20 minutes and attempt model-specific force restart"", ""Advise connecting to a computer with iTunes to test if Recovery Mode is recognized before declaring it hardware bricked""]","[""SHORT_VAGUE"", ""STRONG_EVIDENCE""]",Short query claiming device is bricked. Most 'bricked' devices after updates are simply frozen in a low-power boot state; force restart on charger and iTunes recovery mode must be attempted first.
GOLDEN_0171,SRC_ROOT_262194,@AppleSupport with move to ios does that help move contacts from a SIM card in an android phone at all?,HOW_TO_SETTINGS_CONFIGURATION,Transfer contacts stored on an Android SIM card to iPhone,"[""move_to_ios_sim_contacts_transfer""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that Move to iOS transfers contacts stored in the Android device account, but for SIM card contacts, the simplest method is to insert the SIM into the iPhone and go to Settings > Contacts > 'Import SIM Contacts'"", ""Provide clear, actionable steps"", ""Direct answer without escalation""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Specific migration question. Direct answer explaining the native 'Import SIM Contacts' feature in iOS.
GOLDEN_0172,SRC_ROOT_1862900,@AppleSupport How do I customize the icons in the new Control Center in iOS 11? Can I add Low Power Mode?,HOW_TO_SETTINGS_CONFIGURATION,Customize Control Center controls and add Low Power Mode toggle,"[""control_center_customization"", ""add_low_power_mode_toggle""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Navigate to Settings > Control Center > Customize Controls"", ""Scroll down to 'More Controls' and tap the green '+' next to Low Power Mode"", ""Explain that you can reorder icons using the three-bar drag handles on the right""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Signature iOS 11 feature customization. Direct answer with exact settings path.
GOLDEN_0173,SRC_ROOT_1863100,@AppleSupport How do I turn on the built-in screen recorder in iOS 11? Do I need a third party app?,HOW_TO_SETTINGS_CONFIGURATION,Enable and use the native Screen Recording feature in iOS 11,"[""screen_recording_enablement""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Confirm that iOS 11 includes a native screen recorder (no third-party app needed)"", ""Direct user to Settings > Control Center > Customize Controls > add 'Screen Recording'"", ""Explain how to use: swipe up Control Center, tap the record button (long press for microphone audio toggle)""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",New iOS 11 screen recording feature. Direct procedural answer.
GOLDEN_0174,SRC_ROOT_1863300,How do I turn off 'Do Not Disturb While Driving'? It turns on automatically and blocks all my calls while I'm a passenger in an Uber! @AppleSupport,HOW_TO_SETTINGS_CONFIGURATION,Disable or configure automatic Do Not Disturb While Driving,"[""dnd_while_driving_passenger_annoyance"", ""disable_auto_dnd""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Navigate to Settings > Do Not Disturb"", ""Scroll down to 'Do Not Disturb While Driving' > tap 'Activate'"", ""Change activation from 'Automatically' to 'Manually' or 'When Connected to Car Bluetooth'"", ""Mention you can tap 'I'm Not Driving' on the lock screen when riding as a passenger""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",iOS 11 introduced DND While Driving. Common complaint for passengers. Exact settings path provided.
GOLDEN_0175,SRC_ROOT_1863500,@AppleSupport how to settings,HOW_TO_SETTINGS_CONFIGURATION,Get assistance configuring an unspecified setting,"[""unspecified_settings_inquiry""]",CLARIFY,False,INSUFFICIENT_HISTORICAL_EVIDENCE,"[""Politely ask what specific feature or setting the customer is looking to configure on their device"", ""Ask what device model and iOS version they have""]","[""SHORT_VAGUE"", ""INSUFFICIENT_EVIDENCE""]",Three-word nonsensical fragment ('how to settings'). Genuinely requires clarification.
GOLDEN_0176,SRC_ROOT_1863700,@AppleSupport How do I set up Emergency SOS on my iPhone so it calls my emergency contacts and police if I'm in trouble?,HOW_TO_SETTINGS_CONFIGURATION,Configure Emergency SOS and emergency contacts on iPhone,"[""emergency_sos_configuration"", ""medical_id_contacts""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Navigate to Settings > Emergency SOS to configure auto-call options and countdown sound"", ""Explain how to add emergency contacts: open the Health app > tap Medical ID tab > tap Edit > scroll to Emergency Contacts"", ""Explain how to trigger: rapidly press the side/power button 5 times (or hold Side + Volume on iPhone 8/X)""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Emergency SOS setup and Medical ID integration. Direct complete answer.
GOLDEN_0177,SRC_ROOT_1863900,@AppleSupport How can I change the default search engine in Safari from Google to DuckDuckGo?,HOW_TO_SETTINGS_CONFIGURATION,Change Safari default search engine to DuckDuckGo,"[""safari_search_engine_configuration""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Navigate to Settings > Safari"", ""Tap 'Search Engine'"", ""Select 'DuckDuckGo' from the available list"", ""Direct and concise answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Direct procedural inquiry. Straightforward settings path.
GOLDEN_0178,SRC_ROOT_1864100,Where is the AirDrop toggle in the new iOS 11 Control Center? It disappeared from the bottom! @AppleSupport,HOW_TO_SETTINGS_CONFIGURATION,Locate AirDrop toggle hidden inside the iOS 11 Control Center connectivity block,"[""airdrop_toggle_missing_control_center"", ""3d_touch_gesture_discoverability""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that AirDrop is now inside the network platter in Control Center"", ""Instruct customer to swipe open Control Center, then press and hold (or 3D Touch) the top-left box containing Airplane Mode/Wi-Fi/Bluetooth"", ""Tap the AirDrop icon to choose Receiving Off, Contacts Only, or Everyone""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Major iOS 11 UI discoverability change: network block expanded with 3D Touch. Direct answer.
GOLDEN_0179,SRC_ROOT_1864300,@AppleSupport How do I scan QR codes using the native camera in iOS 11 without downloading a third party scanner app?,HOW_TO_SETTINGS_CONFIGURATION,Use native Camera app to scan QR codes,"[""qr_code_scanning_native_camera""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Confirm that native QR scanning is built directly into the Camera app on iOS 11"", ""Instruct customer to open the Camera app, point at the QR code, and tap the notification banner that appears at the top of the screen"", ""Ensure Settings > Camera > 'Scan QR Codes' is toggled ON""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",iOS 11 introduced native Camera QR scanning. Direct procedural answer.
GOLDEN_0180,SRC_ROOT_1864500,@AppleSupport Can I change the default email app on iPhone from Apple Mail to Gmail in iOS 11?,HOW_TO_SETTINGS_CONFIGURATION,Set third-party app (Gmail) as default email client in iOS 11,"[""default_app_selection_limitation""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that in iOS 11, changing the default system email client is not supported (default mail links automatically open Apple Mail)"", ""Advise that customer can add their Gmail account directly into the Apple Mail app in Settings > Accounts & Passwords, or use the standalone Gmail app directly"", ""Direct and truthful answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Default app selection was not introduced until iOS 14. Direct factual answer explaining iOS 11 platform policy.
GOLDEN_0181,SRC_ROOT_1864700,How do I turn on Dark Mode in iOS 11? My eyes hurt reading white screens at night. @AppleSupport,HOW_TO_SETTINGS_CONFIGURATION,Enable dark theme or smart invert on iOS 11,"[""dark_mode_ios11"", ""smart_invert_colors""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that while a full system Dark Mode is not in iOS 11, iOS 11 includes 'Smart Invert' which reverses display colors while preserving images and media"", ""Provide navigation: Settings > General > Accessibility > Display Accommodations > Invert Colors > toggle 'Smart Invert' to ON"", ""Also mention Night Shift under Display & Brightness for nighttime viewing comfort""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",iOS 11 Smart Invert was the de facto dark mode before iOS 13. Direct answer explaining Smart Invert.
GOLDEN_0182,SRC_ROOT_1864900,@AppleSupport How do I prevent my lock screen from previewing the text message contents when people text me?,HOW_TO_SETTINGS_CONFIGURATION,Hide notification message previews on lock screen for privacy,"[""hide_notification_previews_privacy""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Provide navigation: Settings > Notifications > Show Previews"", ""Select 'When Unlocked' (requires passcode/Touch ID/Face ID to reveal) or 'Never' (keeps message preview hidden always)"", ""Direct and concise privacy configuration answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Standard notification privacy configuration in iOS 11. Direct answer.
GOLDEN_0183,SRC_ROOT_1865100,@AppleSupport How do I set custom ringtones for individual contacts so I know who is calling without looking at my phone?,HOW_TO_SETTINGS_CONFIGURATION,Assign custom ringtone to a specific contact,"[""custom_contact_ringtone_assignment""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Open the Contacts or Phone app, select the desired contact, and tap 'Edit' in top right"", ""Scroll down to 'Ringtone', tap it, choose the desired custom tone, and tap 'Done'"", ""Direct, step-by-step answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Basic Contacts configuration how-to. Direct answer.
GOLDEN_0184,SRC_ROOT_1865300,How do I take Live Photos with my iPhone 7? The circle icon is yellow. What does that mean? @AppleSupport,HOW_TO_SETTINGS_CONFIGURATION,Understand Live Photos camera indicator and capture Live Photos,"[""live_photos_usage"", ""camera_icon_status_clarification""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that when the concentric circle icon at the top of the Camera app is yellow, Live Photos is active and capturing 1.5 seconds before and after the shutter press"", ""Explain that tapping the yellow icon turns it white with a slash, disabling Live Photos"", ""Explain how to view: tap and hold (3D Touch) the photo in the Photos app""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Live Photos feature functionality in Camera app. Direct answer.
GOLDEN_0185,SRC_ROOT_1865500,@AppleSupport How do I permanently delete an app and all its stored data on iOS 11?,HOW_TO_SETTINGS_CONFIGURATION,Permanently delete an application and its local data from iPhone,"[""delete_app_and_data""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain home screen method: lightly press and hold the app icon until all icons jiggle, then tap the 'X' button and confirm 'Delete'"", ""Alternatively, navigate to Settings > General > iPhone Storage > tap the app > tap 'Delete App' (which removes app and all related documents)"", ""Direct and concise answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Standard iOS application deletion. Direct answer.
GOLDEN_0186,SRC_ROOT_1865700,@AppleSupport Can I pair an Apple Watch with an iPad instead of an iPhone?,HOW_TO_SETTINGS_CONFIGURATION,Pair Apple Watch with an iPad,"[""apple_watch_ipad_pairing_compatibility""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""State clearly that Apple Watch requires a compatible iPhone (iPhone 5s or later running iOS 11) for setup and pairing"", ""Confirm that Apple Watch cannot pair with an iPad, iPod touch, or Android device"", ""Direct and factual answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Clear platform compatibility restriction. Apple Watch requires iPhone. Direct answer.
GOLDEN_0187,SRC_ROOT_1835055,"Hey @115858, I just noticed that the proximity scensor is not working AT ALL... I took back my iphone and this is the second replacement unit.",GENERAL_DEVICE_INQUIRY,Resolve persistent proximity sensor failure across multiple replacement devices,"[""proximity_sensor_failure"", ""multiple_replacement_units_failed"", ""frustrated_customer""]",ESCALATE,True,MODERATE_HISTORICAL_EVIDENCE,"[""Acknowledge that this is the second replacement unit experiencing proximity sensor issues"", ""Check if an opaque screen protector or case is blocking the top bezel sensor window"", ""Escalate to senior technical support / engineering relations given the repeat hardware replacements""]","[""FOLLOW_UP"", ""ESCALATION_SENSITIVE"", ""MULTI_ISSUE""]",Repeat hardware replacements failing with the same symptom. Screen protector triage check plus senior escalation required.
GOLDEN_0188,SRC_ROOT_1865900,@AppleSupport Dropped my iPhone in the ocean and it won't turn on. Is saltwater damage covered under the 1-year warranty?,GENERAL_DEVICE_INQUIRY,Clarify warranty coverage for saltwater liquid submersion damage,"[""liquid_damage_ocean_water"", ""warranty_coverage_inquiry""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explain that liquid damage (including saltwater) is NOT covered under Apple's standard 1-year limited warranty"", ""Explain that if the customer has AppleCare+, liquid damage is covered subject to an accidental damage service fee"", ""Direct customer to check coverage at checkcoverage.apple.com or schedule an out-of-warranty replacement evaluation""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]","Direct warranty terms inquiry. Liquid damage excluded under 1-year warranty, covered under AppleCare+. Direct answer."
GOLDEN_0189,SRC_ROOT_1866100,How do I check if my iPhone 7 is still covered under AppleCare? Where do I find the serial number? @AppleSupport,GENERAL_DEVICE_INQUIRY,Find serial number and check AppleCare warranty coverage status,"[""serial_number_location"", ""check_warranty_coverage""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Provide navigation to find serial number: Settings > General > About > Serial Number (or check original box/receipt/SIM tray on 7)"", ""Direct customer to checkcoverage.apple.com to enter the serial number and view coverage details"", ""Direct and concise answer""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Standard serial number lookup and warranty check portal. Direct answer.
GOLDEN_0190,SRC_ROOT_1866300,@AppleSupport broken,GENERAL_DEVICE_INQUIRY,Get help with unspecified broken device,"[""unspecified_broken_device""]",CLARIFY,False,INSUFFICIENT_HISTORICAL_EVIDENCE,"[""Politely ask the customer what device is broken and describe what happened (physical damage, software issue, won't turn on)"", ""Ask how we can best assist them""]","[""SHORT_VAGUE"", ""INSUFFICIENT_EVIDENCE""]",Single word ('broken'). Completely unspecific; must clarify.
GOLDEN_0191,SRC_ROOT_1866500,Tell me how to jailbreak my iPhone 7 on iOS 11.1 so I can install Cydia tweaks @AppleSupport,GENERAL_DEVICE_INQUIRY,Obtain instructions to jailbreak iPhone and install unauthorized software,"[""jailbreak_request"", ""unauthorized_modification""]",SAFE_REFUSAL,False,STRONG_HISTORICAL_EVIDENCE,"[""Politely refuse to provide jailbreaking instructions"", ""Explain that unauthorized modification of iOS violates the software license agreement, bypasses security protections, causes instability, and may void warranty service"", ""Firm and courteous policy refusal""]","[""SAFETY_SENSITIVE"", ""STRONG_EVIDENCE""]",Customer asking official support how to jailbreak. Must execute SAFE_REFUSAL citing security vulnerabilities and license terms.
GOLDEN_0192,SRC_ROOT_1866700,@AppleSupport I lost my iPhone on the subway! Lost Mode says location unavailable. How can I track it if it's turned off?,GENERAL_DEVICE_INQUIRY,Track lost iPhone when device is powered off or location is offline,"[""lost_device"", ""location_unavailable_offline""]",GUIDE,False,STRONG_HISTORICAL_EVIDENCE,"[""Advise customer to log into icloud.com/find immediately and enable Lost Mode (which locks device with passcode and displays contact message)"", ""Explain that 'Send Last Location' will show the last known location before the battery died"", ""Note that if device is powered off, Lost Mode actions will take effect automatically the moment it is turned on and connects to network"", ""Advise filing a police report and contacting carrier to suspend cellular service""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Lost device protocol on Find My iPhone. Standard guided security steps.
GOLDEN_0193,SRC_ROOT_1866900,@AppleSupport Does Apple have a trade-in program for an old iPhone 6 toward an iPhone X? How much trade-in credit do I get?,GENERAL_DEVICE_INQUIRY,Determine trade-in eligibility and credit value for iPhone 6 toward iPhone X,"[""trade_in_program_inquiry"", ""device_valuation""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Confirm that Apple offers the Apple GiveBack / Trade-In program for older devices including iPhone 6"", ""Explain that trade-in value depends on device condition (scratches, working screen, buttons, water damage)"", ""Direct customer to apple.com/trade-in or an Apple Retail Store for an exact instant valuation and credit towards iPhone X""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Standard Apple Trade-In program inquiry. Direct answer with link to official trade-in estimation tool.
GOLDEN_0194,SRC_ROOT_1867100,@AppleSupport help please asap my phone is doing weird things,GENERAL_DEVICE_INQUIRY,Get help with unspecified unusual phone behavior,"[""vague_unusual_behavior""]",CLARIFY,False,INSUFFICIENT_HISTORICAL_EVIDENCE,"[""Politely ask the customer to describe what 'weird things' are happening on their phone (e.g. screen glitching, apps crashing, unwanted sounds, unexpected restarts)"", ""Ask what iPhone model and iOS version they are using"", ""Offer immediate support once details are shared""]","[""SHORT_VAGUE"", ""INSUFFICIENT_EVIDENCE""]",Vague symptom ('doing weird things'). Must clarify.
GOLDEN_0195,SRC_ROOT_1867300,@AppleSupport My dog chewed on my iPhone charger cable and the internal wires are exposed. Can I wrap it with electrical tape and keep using it?,GENERAL_DEVICE_INQUIRY,Assess safety of continuing to use damaged charger cable with exposed wires,"[""damaged_cable_exposed_wires"", ""electrical_safety_hazard""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Explicitly warn customer NOT to use cables with frayed or exposed wires, as they pose a risk of short circuit, device damage, or fire"", ""Advise disposing of the damaged cable safely and replacing it with an Apple original or MFi-certified Lightning cable"", ""Clear safety instruction""]","[""SAFETY_SENSITIVE"", ""STRONG_EVIDENCE""]",Exposed cable wires are an electrical hazard. Direct safety answer: do not use electrical tape; replace cable immediately.
GOLDEN_0196,SRC_ROOT_1867500,@AppleSupport How do I clean fingerprints and smudges off my iPhone X glass back without scratching it?,GENERAL_DEVICE_INQUIRY,Learn proper manufacturer cleaning procedures for iPhone X glass back,"[""device_cleaning_procedure"", ""smudge_removal""]",ANSWER,False,STRONG_HISTORICAL_EVIDENCE,"[""Unplug all cables and power off the device"", ""Use a soft, slightly damp, lint-free cloth (such as a microfiber cloth)"", ""Explicitly warn against using window cleaners, household chemicals, aerosol sprays, solvents, or abrasives which degrade the oleophobic coating""]","[""CLEAR_INTENT"", ""STRONG_EVIDENCE""]",Official cleaning instructions from Apple Support knowledge base. Direct answer.
GOLDEN_0197,SRC_ROOT_1867700,I want to file a formal complaint against Apple Store Regent Street staff for rude behavior. Who do I contact? @AppleSupport,GENERAL_DEVICE_INQUIRY,Submit formal customer service complaint regarding retail store staff,"[""retail_staff_complaint"", ""store_escalation""]",ESCALATE,True,STRONG_HISTORICAL_EVIDENCE,"[""Express sincere apologies for the negative in-store customer experience"", ""Provide official retail feedback submission link: apple.com/feedback/retail.html"", ""Escalate customer to Apple Customer Relations team to document the specific incident details and store visit""]","[""CLEAR_INTENT"", ""ESCALATION_SENSITIVE""]",Customer complaint against retail store personnel. Must be escalated to Customer Relations / retail feedback.
